target,location,truth_date,year_week,value,data_source
ARI incidence,LV,2023-05-21,2023-W20,634.7,ERVISS
ARI incidence,LV,2023-05-07,2023-W18,1504.0,ERVISS
ARI incidence,LV,2023-04-30,2023-W17,1848.0,ERVISS
ARI incidence,LV,2023-04-23,2023-W16,1649.2,ERVISS
ARI incidence,LV,2023-04-16,2023-W15,1617.5,ERVISS
ARI incidence,LV,2023-04-09,2023-W14,1740.8,ERVISS
ARI incidence,LV,2023-04-02,2023-W13,1960.3,ERVISS
ARI incidence,LV,2023-03-26,2023-W12,1830.6,ERVISS
ARI incidence,LV,2023-03-19,2023-W11,1880.0,ERVISS
ARI incidence,LV,2023-03-12,2023-W10,1973.8,ERVISS
ARI incidence,LV,2023-03-05,2023-W09,2083.4,ERVISS
ARI incidence,LV,2023-02-26,2023-W08,1965.7,ERVISS
ARI incidence,LV,2023-02-19,2023-W07,1942.7,ERVISS
ARI incidence,LV,2023-02-12,2023-W06,1898.1,ERVISS
ARI incidence,LV,2023-02-05,2023-W05,2046.1,ERVISS
ARI incidence,LV,2023-01-29,2023-W04,2007.7,ERVISS
ARI incidence,LV,2023-01-22,2023-W03,2199.3,ERVISS
ARI incidence,LV,2023-01-15,2023-W02,2232.0,ERVISS
ARI incidence,LV,2023-01-08,2023-W01,2573.5,ERVISS
ARI incidence,LV,2023-01-01,2022-W52,2540.4,ERVISS
ARI incidence,LV,2022-12-25,2022-W51,2505.1,ERVISS
ARI incidence,LV,2022-12-18,2022-W50,2555.0,ERVISS
ARI incidence,LV,2022-12-11,2022-W49,2901.2,ERVISS
ARI incidence,LV,2022-12-04,2022-W48,2492.7,ERVISS
ARI incidence,LV,2022-11-27,2022-W47,2443.6,ERVISS
ARI incidence,LV,2022-11-20,2022-W46,1936.2,ERVISS
ARI incidence,LV,2022-11-13,2022-W45,1834.5,ERVISS
ARI incidence,LV,2022-11-06,2022-W44,1948.0,ERVISS
ARI incidence,LV,2022-10-30,2022-W43,1916.2,ERVISS
ARI incidence,LV,2022-10-23,2022-W42,2018.2,ERVISS
ARI incidence,LV,2022-10-16,2022-W41,2003.3,ERVISS
ARI incidence,LV,2022-10-09,2022-W40,1873.9,ERVISS
ARI incidence,LT,2026-08-30,2026-W35,204.0,ERVISS
ARI incidence,LT,2026-08-23,2026-W34,193.9,ERVISS
ARI incidence,LT,2026-08-16,2026-W33,191.3,ERVISS
ARI incidence,LT,2026-08-09,2026-W32,186.0,ERVISS
ARI incidence,LT,2026-08-02,2026-W31,202.8,ERVISS
ARI incidence,LT,2026-07-26,2026-W30,176.2,ERVISS
ARI incidence,LT,2026-07-19,2026-W29,161.4,ERVISS
ARI incidence,LT,2026-07-12,2026-W28,149.3,ERVISS
ARI incidence,LT,2026-07-05,2026-W27,172.5,ERVISS
ARI incidence,LT,2026-06-28,2026-W26,169.0,ERVISS
ARI incidence,LT,2026-06-21,2026-W25,232.4,ERVISS
ARI incidence,LT,2026-06-14,2026-W24,285.5,ERVISS
ARI incidence,LT,2026-06-07,2026-W23,399.5,ERVISS
ARI incidence,LT,2026-05-31,2026-W22,454.8,ERVISS
ARI incidence,LT,2026-05-24,2026-W21,513.2,ERVISS
ARI incidence,LT,2026-05-17,2026-W20,541.4,ERVISS
ARI incidence,LT,2026-05-10,2026-W19,571.0,ERVISS
ARI incidence,LT,2026-05-03,2026-W18,537.4,ERVISS
ARI incidence,LT,2026-04-26,2026-W17,632.9,ERVISS
ARI incidence,LT,2026-04-19,2026-W16,623.6,ERVISS
ARI incidence,LT,2026-04-12,2026-W15,487.3,ERVISS
ARI incidence,LT,2026-04-05,2026-W14,676.9,ERVISS
ARI incidence,LT,2026-03-29,2026-W13,844.7,ERVISS
ARI incidence,LT,2026-03-22,2026-W12,716.9,ERVISS
ARI incidence,LT,2026-03-15,2026-W11,600.9,ERVISS
ARI incidence,LT,2026-03-08,2026-W10,678.3,ERVISS
ARI incidence,LT,2026-03-01,2026-W09,724.1,ERVISS
ARI incidence,LT,2026-02-22,2026-W08,617.9,ERVISS
ARI incidence,LT,2026-02-15,2026-W07,1167.4,ERVISS
ARI incidence,LT,2026-02-08,2026-W06,947.1,ERVISS
ARI incidence,LT,2026-02-01,2026-W05,965.7,ERVISS
ARI incidence,LT,2026-01-25,2026-W04,841.6,ERVISS
ARI incidence,LT,2026-01-18,2026-W03,696.8,ERVISS
ARI incidence,LT,2026-01-11,2026-W02,676.7,ERVISS
ARI incidence,LT,2026-01-04,2026-W01,526.1,ERVISS
ARI incidence,LT,2025-12-28,2025-W52,390.0,ERVISS
ARI incidence,LT,2025-12-21,2025-W51,810.0,ERVISS
ARI incidence,LT,2025-12-14,2025-W50,797.7,ERVISS
ARI incidence,LT,2025-12-07,2025-W49,697.7,ERVISS
ARI incidence,LT,2025-11-30,2025-W48,632.8,ERVISS
ARI incidence,LT,2025-11-23,2025-W47,552.7,ERVISS
ARI incidence,LT,2025-11-16,2025-W46,517.8,ERVISS
ARI incidence,LT,2025-11-09,2025-W45,775.7,ERVISS
ARI incidence,LT,2025-11-02,2025-W44,907.1,ERVISS
ARI incidence,LT,2025-10-26,2025-W43,990.1,ERVISS
ARI incidence,LT,2025-10-19,2025-W42,992.6,ERVISS
ARI incidence,LT,2025-10-12,2025-W41,1046.0,ERVISS
ARI incidence,LT,2025-10-05,2025-W40,1067.0,ERVISS
ARI incidence,LT,2025-09-28,2025-W39,1018.4,ERVISS
ARI incidence,LT,2025-09-21,2025-W38,1002.8,ERVISS
ARI incidence,LT,2025-09-14,2025-W37,707.7,ERVISS
ARI incidence,LT,2025-09-07,2025-W36,449.7,ERVISS
ARI incidence,LT,2025-08-31,2025-W35,434.6,ERVISS
ARI incidence,LT,2025-08-24,2025-W34,390.1,ERVISS
ARI incidence,LT,2025-08-17,2025-W33,297.9,ERVISS
ARI incidence,LT,2025-08-10,2025-W32,325.4,ERVISS
ARI incidence,LT,2025-08-03,2025-W31,325.1,ERVISS
ARI incidence,LT,2025-07-27,2025-W30,320.5,ERVISS
ARI incidence,LT,2025-07-20,2025-W29,356.6,ERVISS
ARI incidence,LT,2025-07-13,2025-W28,387.4,ERVISS
ARI incidence,LT,2025-07-06,2025-W27,444.4,ERVISS
ARI incidence,LT,2025-06-29,2025-W26,435.7,ERVISS
ARI incidence,LT,2025-06-22,2025-W25,601.1,ERVISS
ARI incidence,LT,2025-06-15,2025-W24,657.8,ERVISS
ARI incidence,LT,2025-06-08,2025-W23,718.8,ERVISS
ARI incidence,LT,2025-06-01,2025-W22,792.0,ERVISS
ARI incidence,LT,2025-05-25,2025-W21,834.4,ERVISS
ARI incidence,LT,2025-05-18,2025-W20,786.1,ERVISS
ARI incidence,LT,2025-05-11,2025-W19,708.7,ERVISS
ARI incidence,LT,2025-05-04,2025-W18,654.8,ERVISS
ARI incidence,LT,2025-04-27,2025-W17,657.6,ERVISS
ARI incidence,LT,2025-04-20,2025-W16,1052.0,ERVISS
ARI incidence,LT,2025-04-13,2025-W15,1172.5,ERVISS
ARI incidence,LT,2025-04-06,2025-W14,1235.3,ERVISS
ARI incidence,LT,2025-03-30,2025-W13,1364.1,ERVISS
ARI incidence,LT,2025-03-23,2025-W12,1358.9,ERVISS
ARI incidence,LT,2025-03-16,2025-W11,1195.3,ERVISS
ARI incidence,LT,2025-03-09,2025-W10,1477.7,ERVISS
ARI incidence,LT,2025-03-02,2025-W09,1529.6,ERVISS
ARI incidence,LT,2025-02-23,2025-W08,1427.7,ERVISS
ARI incidence,LT,2025-02-16,2025-W07,1562.5,ERVISS
ARI incidence,LT,2025-02-09,2025-W06,1502.0,ERVISS
ARI incidence,LT,2025-02-02,2025-W05,1527.2,ERVISS
ARI incidence,LT,2025-01-26,2025-W04,1463.1,ERVISS
ARI incidence,LT,2025-01-19,2025-W03,1302.3,ERVISS
ARI incidence,LT,2025-01-12,2025-W02,1235.2,ERVISS
ARI incidence,LT,2025-01-05,2025-W01,974.4,ERVISS
ARI incidence,LT,2024-12-29,2024-W52,678.4,ERVISS
ARI incidence,LT,2024-12-22,2024-W51,1383.3,ERVISS
ARI incidence,LT,2024-12-15,2024-W50,1330.7,ERVISS
ARI incidence,LT,2024-12-08,2024-W49,1271.4,ERVISS
ARI incidence,LT,2024-12-01,2024-W48,1262.3,ERVISS
ARI incidence,LT,2024-11-24,2024-W47,1164.8,ERVISS
ARI incidence,LT,2024-11-17,2024-W46,1052.2,ERVISS
ARI incidence,LT,2024-11-10,2024-W45,1006.4,ERVISS
ARI incidence,LT,2024-11-03,2024-W44,842.9,ERVISS
ARI incidence,LT,2024-10-27,2024-W43,1204.6,ERVISS
ARI incidence,LT,2024-10-20,2024-W42,1190.5,ERVISS
ARI incidence,LT,2024-10-13,2024-W41,1137.3,ERVISS
ARI incidence,LT,2024-10-06,2024-W40,1094.5,ERVISS
ARI incidence,LT,2024-09-29,2024-W39,1078.5,ERVISS
ARI incidence,LT,2024-09-22,2024-W38,953.2,ERVISS
ARI incidence,LT,2024-09-15,2024-W37,761.2,ERVISS
ARI incidence,LT,2024-09-08,2024-W36,518.6,ERVISS
ARI incidence,LT,2024-09-01,2024-W35,474.3,ERVISS
ARI incidence,LT,2024-08-25,2024-W34,436.8,ERVISS
ARI incidence,LT,2024-08-18,2024-W33,375.0,ERVISS
ARI incidence,LT,2024-08-11,2024-W32,416.8,ERVISS
ARI incidence,LT,2024-08-04,2024-W31,411.4,ERVISS
ARI incidence,LT,2024-07-28,2024-W30,405.1,ERVISS
ARI incidence,LT,2024-07-21,2024-W29,418.1,ERVISS
ARI incidence,LT,2024-07-14,2024-W28,449.9,ERVISS
ARI incidence,LT,2024-07-07,2024-W27,470.3,ERVISS
ARI incidence,LT,2024-06-30,2024-W26,455.2,ERVISS
ARI incidence,LT,2024-06-23,2024-W25,608.2,ERVISS
ARI incidence,LT,2024-06-16,2024-W24,662.7,ERVISS
ARI incidence,LT,2024-06-09,2024-W23,662.2,ERVISS
ARI incidence,LT,2024-06-02,2024-W22,753.7,ERVISS
ARI incidence,LT,2024-05-26,2024-W21,845.3,ERVISS
ARI incidence,LT,2024-05-19,2024-W20,928.2,ERVISS
ARI incidence,LT,2024-05-12,2024-W19,911.4,ERVISS
ARI incidence,LT,2024-05-05,2024-W18,841.3,ERVISS
ARI incidence,LT,2024-04-28,2024-W17,1018.6,ERVISS
ARI incidence,LT,2024-04-21,2024-W16,927.1,ERVISS
ARI incidence,LT,2024-04-14,2024-W15,919.5,ERVISS
ARI incidence,LT,2024-04-07,2024-W14,799.6,ERVISS
ARI incidence,LT,2024-03-31,2024-W13,1191.3,ERVISS
ARI incidence,LT,2024-03-24,2024-W12,1201.2,ERVISS
ARI incidence,LT,2024-03-17,2024-W11,985.6,ERVISS
ARI incidence,LT,2024-03-10,2024-W10,1064.3,ERVISS
ARI incidence,LT,2024-03-03,2024-W09,1128.0,ERVISS
ARI incidence,LT,2024-02-25,2024-W08,1224.6,ERVISS
ARI incidence,LT,2024-02-18,2024-W07,1251.9,ERVISS
ARI incidence,LT,2024-02-11,2024-W06,1578.4,ERVISS
ARI incidence,LT,2024-02-04,2024-W05,1541.0,ERVISS
ARI incidence,LT,2024-01-28,2024-W04,1403.6,ERVISS
ARI incidence,LT,2024-01-21,2024-W03,1167.7,ERVISS
ARI incidence,LT,2024-01-14,2024-W02,1088.6,ERVISS
ARI incidence,LT,2024-01-07,2024-W01,947.9,ERVISS
ARI incidence,LT,2023-12-31,2023-W52,749.7,ERVISS
ARI incidence,LT,2023-12-24,2023-W51,1348.9,ERVISS
ARI incidence,LT,2023-12-17,2023-W50,1473.6,ERVISS
ARI incidence,LT,2023-12-10,2023-W49,1431.6,ERVISS
ARI incidence,LT,2023-12-03,2023-W48,1358.5,ERVISS
ARI incidence,LT,2023-11-26,2023-W47,1205.0,ERVISS
ARI incidence,LT,2023-11-19,2023-W46,1034.0,ERVISS
ARI incidence,LT,2023-11-12,2023-W45,927.0,ERVISS
ARI incidence,LT,2023-11-05,2023-W44,648.8,ERVISS
ARI incidence,LT,2023-10-29,2023-W43,1097.8,ERVISS
ARI incidence,LT,2023-10-22,2023-W42,1084.0,ERVISS
ARI incidence,LT,2023-10-15,2023-W41,1021.1,ERVISS
ARI incidence,LT,2023-10-08,2023-W40,916.1,ERVISS
ARI incidence,LT,2023-10-01,2023-W39,1015.7,ERVISS
ARI incidence,LT,2023-09-24,2023-W38,1175.9,ERVISS
ARI incidence,LT,2023-09-17,2023-W37,892.1,ERVISS
ARI incidence,LT,2023-09-10,2023-W36,464.3,ERVISS
ARI incidence,LT,2023-09-03,2023-W35,346.3,ERVISS
ARI incidence,LT,2023-08-27,2023-W34,321.3,ERVISS
ARI incidence,LT,2023-08-20,2023-W33,274.3,ERVISS
ARI incidence,LT,2023-08-13,2023-W32,312.1,ERVISS
ARI incidence,LT,2023-08-06,2023-W31,316.3,ERVISS
ARI incidence,LT,2023-07-30,2023-W30,331.2,ERVISS
ARI incidence,LT,2023-07-16,2023-W28,356.6,ERVISS
ARI incidence,LT,2023-07-09,2023-W27,342.8,ERVISS
ARI incidence,LT,2023-07-02,2023-W26,491.1,ERVISS
ARI incidence,LT,2023-06-25,2023-W25,559.8,ERVISS
ARI incidence,LT,2023-06-18,2023-W24,694.5,ERVISS
ARI incidence,LT,2023-06-11,2023-W23,733.3,ERVISS
ARI incidence,LT,2023-06-04,2023-W22,810.3,ERVISS
ARI incidence,LT,2023-05-28,2023-W21,513.6,ERVISS
ARI incidence,LT,2023-05-21,2023-W20,539.8,ERVISS
ARI incidence,LT,2023-05-14,2023-W19,541.4,ERVISS
ARI incidence,LT,2023-05-07,2023-W18,459.6,ERVISS
ARI incidence,LT,2023-04-30,2023-W17,494.9,ERVISS
ARI incidence,LT,2023-04-23,2023-W16,553.3,ERVISS
ARI incidence,LT,2023-04-16,2023-W15,513.2,ERVISS
ARI incidence,LT,2023-04-09,2023-W14,701.2,ERVISS
ARI incidence,LT,2023-04-02,2023-W13,800.9,ERVISS
ARI incidence,LT,2023-03-26,2023-W12,830.4,ERVISS
ARI incidence,LT,2023-03-19,2023-W11,857.0,ERVISS
ARI incidence,LT,2023-03-12,2023-W10,778.0,ERVISS
ARI incidence,LT,2023-03-05,2023-W09,685.0,ERVISS
ARI incidence,LT,2023-02-26,2023-W08,671.5,ERVISS
ARI incidence,LT,2023-02-19,2023-W07,597.5,ERVISS
ARI incidence,LT,2023-02-12,2023-W06,759.2,ERVISS
ARI incidence,LT,2023-02-05,2023-W05,656.2,ERVISS
ARI incidence,LT,2023-01-29,2023-W04,654.7,ERVISS
ARI incidence,LT,2023-01-22,2023-W03,652.3,ERVISS
ARI incidence,LT,2023-01-15,2023-W02,732.5,ERVISS
ARI incidence,LT,2023-01-08,2023-W01,1047.8,ERVISS
ARI incidence,LT,2023-01-01,2022-W52,994.4,ERVISS
ARI incidence,LT,2022-12-25,2022-W51,1356.6,ERVISS
ARI incidence,LT,2022-12-18,2022-W50,1504.6,ERVISS
ARI incidence,LT,2022-12-11,2022-W49,1349.4,ERVISS
ARI incidence,LT,2022-12-04,2022-W48,1039.4,ERVISS
ARI incidence,LT,2022-11-27,2022-W47,827.0,ERVISS
ARI incidence,LT,2022-11-20,2022-W46,649.3,ERVISS
ARI incidence,LT,2022-11-13,2022-W45,611.3,ERVISS
ARI incidence,LT,2022-11-06,2022-W44,438.1,ERVISS
ARI incidence,LT,2022-10-30,2022-W43,620.6,ERVISS
ARI incidence,LT,2022-10-23,2022-W42,694.9,ERVISS
ARI incidence,LT,2022-10-16,2022-W41,667.5,ERVISS
ARI incidence,LT,2022-10-09,2022-W40,682.1,ERVISS
ARI incidence,LT,2022-10-02,2022-W39,643.6,ERVISS
ARI incidence,LT,2022-09-25,2022-W38,656.1,ERVISS
ARI incidence,LT,2022-09-18,2022-W37,558.8,ERVISS
ARI incidence,LT,2022-09-11,2022-W36,350.6,ERVISS
ARI incidence,LT,2022-09-04,2022-W35,241.8,ERVISS
ARI incidence,LT,2022-08-28,2022-W34,230.6,ERVISS
ARI incidence,LT,2022-08-21,2022-W33,230.0,ERVISS
ARI incidence,LT,2022-08-14,2022-W32,283.9,ERVISS
ARI incidence,LT,2022-08-07,2022-W31,291.9,ERVISS
ARI incidence,LT,2022-07-31,2022-W30,296.7,ERVISS
ARI incidence,LT,2022-07-24,2022-W29,294.7,ERVISS
ARI incidence,LT,2022-07-17,2022-W28,287.6,ERVISS
ARI incidence,LT,2022-07-10,2022-W27,247.4,ERVISS
ARI incidence,LT,2022-07-03,2022-W26,317.5,ERVISS
ARI incidence,LT,2022-06-26,2022-W25,283.2,ERVISS
ARI incidence,LU,2026-08-30,2026-W35,3300.0,ERVISS
ARI incidence,LU,2026-08-23,2026-W34,2200.0,ERVISS
ARI incidence,LU,2026-08-16,2026-W33,5200.0,ERVISS
ARI incidence,LU,2026-08-09,2026-W32,8800.0,ERVISS
ARI incidence,LU,2026-08-02,2026-W31,4000.0,ERVISS
ARI incidence,LU,2026-07-26,2026-W30,2100.0,ERVISS
ARI incidence,LU,2026-07-19,2026-W29,2200.0,ERVISS
ARI incidence,LU,2026-07-12,2026-W28,6700.0,ERVISS
ARI incidence,LU,2026-07-05,2026-W27,11300.0,ERVISS
ARI incidence,LU,2026-06-28,2026-W26,5000.0,ERVISS
ARI incidence,LU,2026-06-21,2026-W25,10300.0,ERVISS
ARI incidence,LU,2026-06-14,2026-W24,6500.0,ERVISS
ARI incidence,LU,2026-06-07,2026-W23,7800.0,ERVISS
ARI incidence,LU,2026-05-24,2026-W21,9500.0,ERVISS
ARI incidence,LU,2026-05-17,2026-W20,5600.0,ERVISS
ARI incidence,LU,2026-05-10,2026-W19,4500.0,ERVISS
ARI incidence,LU,2026-05-03,2026-W18,9500.0,ERVISS
ARI incidence,LU,2026-04-26,2026-W17,9200.0,ERVISS
ARI incidence,LU,2026-04-19,2026-W16,12300.0,ERVISS
ARI incidence,LU,2026-04-12,2026-W15,10700.0,ERVISS
ARI incidence,LU,2026-04-05,2026-W14,18400.0,ERVISS
ARI incidence,LU,2026-03-29,2026-W13,10600.0,ERVISS
ARI incidence,LU,2026-03-22,2026-W12,9800.0,ERVISS
ARI incidence,LU,2026-03-15,2026-W11,9000.0,ERVISS
ARI incidence,LU,2026-03-08,2026-W10,9700.0,ERVISS
ARI incidence,LU,2026-03-01,2026-W09,13000.0,ERVISS
ARI incidence,LU,2026-02-22,2026-W08,16200.0,ERVISS
ARI incidence,LU,2026-02-15,2026-W07,15700.0,ERVISS
ARI incidence,LU,2026-02-08,2026-W06,12800.0,ERVISS
ARI incidence,LU,2026-02-01,2026-W05,12900.0,ERVISS
ARI incidence,LU,2026-01-25,2026-W04,10300.0,ERVISS
ARI incidence,LU,2026-01-18,2026-W03,11800.0,ERVISS
ARI incidence,LU,2026-01-11,2026-W02,21300.0,ERVISS
ARI incidence,LU,2026-01-04,2026-W01,19000.0,ERVISS
ARI incidence,LU,2025-12-28,2025-W52,14200.0,ERVISS
ARI incidence,LU,2025-12-21,2025-W51,18900.0,ERVISS
ARI incidence,LU,2025-12-14,2025-W50,13800.0,ERVISS
ARI incidence,LU,2025-12-07,2025-W49,17300.0,ERVISS
ARI incidence,LU,2025-11-30,2025-W48,15900.0,ERVISS
ARI incidence,LU,2025-11-23,2025-W47,16500.0,ERVISS
ARI incidence,LU,2025-11-16,2025-W46,13500.0,ERVISS
ARI incidence,LU,2025-11-09,2025-W45,10300.0,ERVISS
ARI incidence,LU,2025-11-02,2025-W44,11900.0,ERVISS
ARI incidence,LU,2025-10-26,2025-W43,14600.0,ERVISS
ARI incidence,LU,2025-10-19,2025-W42,16200.0,ERVISS
ARI incidence,LU,2025-10-12,2025-W41,15800.0,ERVISS
ARI incidence,LU,2025-10-05,2025-W40,14600.0,ERVISS
ARI incidence,LU,2025-09-28,2025-W39,10200.0,ERVISS
ARI incidence,LU,2025-09-21,2025-W38,8900.0,ERVISS
ARI incidence,LU,2025-09-14,2025-W37,9900.0,ERVISS
ARI incidence,LU,2025-09-07,2025-W36,3600.0,ERVISS
ARI incidence,LU,2025-08-31,2025-W35,7000.0,ERVISS
ARI incidence,LU,2025-08-24,2025-W34,5300.0,ERVISS
ARI incidence,LU,2025-08-17,2025-W33,3700.0,ERVISS
ARI incidence,LU,2025-08-10,2025-W32,4200.0,ERVISS
ARI incidence,LU,2025-08-03,2025-W31,8900.0,ERVISS
ARI incidence,LU,2025-07-27,2025-W30,4800.0,ERVISS
ARI incidence,LU,2025-07-20,2025-W29,6100.0,ERVISS
ARI incidence,LU,2025-07-13,2025-W28,5900.0,ERVISS
ARI incidence,LU,2025-07-06,2025-W27,7400.0,ERVISS
ARI incidence,LU,2025-06-29,2025-W26,5000.0,ERVISS
ARI incidence,LU,2025-06-22,2025-W25,8900.0,ERVISS
ARI incidence,LU,2025-06-15,2025-W24,14800.0,ERVISS
ARI incidence,LU,2025-06-08,2025-W23,10400.0,ERVISS
ARI incidence,LU,2025-06-01,2025-W22,20700.0,ERVISS
ARI incidence,LU,2025-05-25,2025-W21,9700.0,ERVISS
ARI incidence,LU,2025-05-18,2025-W20,13100.0,ERVISS
ARI incidence,LU,2025-05-11,2025-W19,11400.0,ERVISS
ARI incidence,LU,2025-05-04,2025-W18,11000.0,ERVISS
ARI incidence,LU,2025-04-27,2025-W17,11200.0,ERVISS
ARI incidence,LU,2025-04-20,2025-W16,17600.0,ERVISS
ARI incidence,LU,2025-04-13,2025-W15,15900.0,ERVISS
ARI incidence,LU,2025-04-06,2025-W14,15000.0,ERVISS
ARI incidence,LU,2025-03-30,2025-W13,15500.0,ERVISS
ARI incidence,LU,2025-03-23,2025-W12,16300.0,ERVISS
ARI incidence,LU,2025-03-16,2025-W11,11300.0,ERVISS
ARI incidence,LU,2025-03-09,2025-W10,16700.0,ERVISS
ARI incidence,LU,2025-03-02,2025-W09,11000.0,ERVISS
ARI incidence,LU,2025-02-23,2025-W08,19900.0,ERVISS
ARI incidence,LU,2025-02-16,2025-W07,18600.0,ERVISS
ARI incidence,LU,2025-02-09,2025-W06,15400.0,ERVISS
ARI incidence,LU,2025-02-02,2025-W05,15600.0,ERVISS
ARI incidence,LU,2025-01-26,2025-W04,16000.0,ERVISS
ARI incidence,LU,2025-01-19,2025-W03,12500.0,ERVISS
ARI incidence,LU,2025-01-12,2025-W02,10700.0,ERVISS
ARI incidence,LU,2025-01-05,2025-W01,24700.0,ERVISS
ARI incidence,LU,2024-12-29,2024-W52,20100.0,ERVISS
ARI incidence,LU,2024-12-22,2024-W51,23700.0,ERVISS
ARI incidence,LU,2024-12-15,2024-W50,19000.0,ERVISS
ARI incidence,LU,2024-12-08,2024-W49,18400.0,ERVISS
ARI incidence,LU,2024-12-01,2024-W48,14500.0,ERVISS
ARI incidence,LU,2024-11-24,2024-W47,17600.0,ERVISS
ARI incidence,LU,2024-11-17,2024-W46,13100.0,ERVISS
ARI incidence,LU,2024-11-10,2024-W45,9600.0,ERVISS
ARI incidence,LU,2024-11-03,2024-W44,17000.0,ERVISS
ARI incidence,LU,2024-10-27,2024-W43,14400.0,ERVISS
ARI incidence,LU,2024-10-20,2024-W42,20800.0,ERVISS
ARI incidence,LU,2024-10-13,2024-W41,22400.0,ERVISS
ARI incidence,LU,2024-10-06,2024-W40,17100.0,ERVISS
ARI incidence,LU,2024-09-29,2024-W39,15700.0,ERVISS
ARI incidence,LU,2024-09-22,2024-W38,11300.0,ERVISS
ARI incidence,LU,2024-09-15,2024-W37,17100.0,ERVISS
ARI incidence,LU,2024-09-08,2024-W36,13900.0,ERVISS
ARI incidence,LU,2024-09-01,2024-W35,8800.0,ERVISS
ARI incidence,LU,2024-08-25,2024-W34,6400.0,ERVISS
ARI incidence,LU,2024-08-18,2024-W33,9300.0,ERVISS
ARI incidence,LU,2024-08-11,2024-W32,7400.0,ERVISS
ARI incidence,LU,2024-08-04,2024-W31,12900.0,ERVISS
ARI incidence,LU,2024-07-28,2024-W30,8900.0,ERVISS
ARI incidence,LU,2024-07-21,2024-W29,11400.0,ERVISS
ARI incidence,LU,2024-07-14,2024-W28,12100.0,ERVISS
ARI incidence,LU,2024-07-07,2024-W27,10700.0,ERVISS
ARI incidence,LU,2024-06-30,2024-W26,8300.0,ERVISS
ARI incidence,LU,2024-06-23,2024-W25,12600.0,ERVISS
ARI incidence,LU,2024-06-16,2024-W24,18000.0,ERVISS
ARI incidence,LU,2024-06-09,2024-W23,14700.0,ERVISS
ARI incidence,LU,2024-06-02,2024-W22,15100.0,ERVISS
ARI incidence,LU,2024-05-26,2024-W21,10500.0,ERVISS
ARI incidence,LU,2024-05-19,2024-W20,13500.0,ERVISS
ARI incidence,LU,2024-05-12,2024-W19,14900.0,ERVISS
ARI incidence,LU,2024-05-05,2024-W18,11800.0,ERVISS
ARI incidence,LU,2024-04-28,2024-W17,14400.0,ERVISS
ARI incidence,LU,2024-04-21,2024-W16,13000.0,ERVISS
ARI incidence,LU,2024-04-14,2024-W15,23100.0,ERVISS
ARI incidence,LU,2024-04-07,2024-W14,20500.0,ERVISS
ARI incidence,LU,2024-03-31,2024-W13,17200.0,ERVISS
ARI incidence,LU,2024-03-24,2024-W12,19700.0,ERVISS
ARI incidence,LU,2024-03-17,2024-W11,16400.0,ERVISS
ARI incidence,LU,2024-03-10,2024-W10,20100.0,ERVISS
ARI incidence,LU,2024-03-03,2024-W09,15400.0,ERVISS
ARI incidence,LU,2024-02-25,2024-W08,20200.0,ERVISS
ARI incidence,LU,2024-02-18,2024-W07,37800.0,ERVISS
ARI incidence,LU,2024-02-11,2024-W06,16900.0,ERVISS
ARI incidence,LU,2024-02-04,2024-W05,15000.0,ERVISS
ARI incidence,LU,2024-01-28,2024-W04,18800.0,ERVISS
ARI incidence,LU,2024-01-21,2024-W03,18600.0,ERVISS
ARI incidence,LU,2024-01-14,2024-W02,13800.0,ERVISS
ARI incidence,LU,2024-01-07,2024-W01,23800.0,ERVISS
ARI incidence,LU,2023-12-31,2023-W52,34100.0,ERVISS
ARI incidence,LU,2023-12-24,2023-W51,29000.0,ERVISS
ARI incidence,LU,2023-12-17,2023-W50,21300.0,ERVISS
ARI incidence,LU,2023-12-10,2023-W49,27500.0,ERVISS
ARI incidence,LU,2023-12-03,2023-W48,25200.0,ERVISS
ARI incidence,LU,2023-11-26,2023-W47,15500.0,ERVISS
ARI incidence,LU,2023-11-19,2023-W46,19400.0,ERVISS
ARI incidence,LU,2023-11-12,2023-W45,18100.0,ERVISS
ARI incidence,LU,2023-11-05,2023-W44,19900.0,ERVISS
ARI incidence,LU,2023-10-29,2023-W43,18100.0,ERVISS
ARI incidence,LU,2023-10-22,2023-W42,17800.0,ERVISS
ARI incidence,LU,2023-10-15,2023-W41,18700.0,ERVISS
ARI incidence,LU,2023-10-08,2023-W40,15800.0,ERVISS
ARI incidence,LU,2023-10-01,2023-W39,18200.0,ERVISS
ARI incidence,LU,2023-09-24,2023-W38,11800.0,ERVISS
ARI incidence,LU,2023-09-17,2023-W37,6500.0,ERVISS
ARI incidence,LU,2023-09-10,2023-W36,6300.0,ERVISS
ARI incidence,LU,2023-09-03,2023-W35,8800.0,ERVISS
ARI incidence,LU,2023-08-27,2023-W34,13000.0,ERVISS
ARI incidence,LU,2023-08-20,2023-W33,9900.0,ERVISS
ARI incidence,LU,2023-08-13,2023-W32,13100.0,ERVISS
ARI incidence,LU,2023-08-06,2023-W31,6500.0,ERVISS
ARI incidence,LU,2023-07-30,2023-W30,10700.0,ERVISS
ARI incidence,LU,2023-07-23,2023-W29,15800.0,ERVISS
ARI incidence,LU,2023-07-16,2023-W28,11900.0,ERVISS
ARI incidence,LU,2023-07-09,2023-W27,8100.0,ERVISS
ARI incidence,LU,2023-07-02,2023-W26,6500.0,ERVISS
